AID,GID,NID,CONTRIBUTOR
10746,8147,385,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10352,7912,489,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
11944,9141,2014,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11286,8629,717,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17734,6539,1859,"NNP GZC Car '6RED', Person 'B'"
10803,8190,337,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10237,7842,521,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10187,7812,274,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
12131,3560,1081,"NNP GZC Car '25PURPLE', Person 'A'"
13963,1540,1559,"NNP GZC Car '1PURPLE', Person 'A'"
10505,8016,330,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
17502,6276,2028,"NNP GZC Car '6RED', Person 'A'"
17934,4237,1865,"NNP GZC Car '2RED', Person 'B'"
15808,1901,2165,"NNP GZC Car '1PURPLE', Person 'B'"
10207,7826,726,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
14888,1649,1686,"NNP GZC Car '1PURPLE', Person 'A'"
11254,8595,721,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12962,5480,1178,"NNP GZC Car '3WHITE', Person 'A'"
12758,1329,1685,"NNP GZC Car '1BLUE', Person 'B'"
14695,2239,1546,"NNP GZC Car '1PURPLE', Person 'D'"
13493,6208,1571,"NNP GZC Car '5WHITE', Person 'A'"
14359,2387,1719,"NNP GZC Car '1PURPLE', Person 'D'"
13035,4995,1661,"NNP GZC Car '3PURPLE', Person 'B'"
11904,9121,939,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16241,5116,2095,"NNP GZC Car '3RED', Person 'A'"
13353,1174,2130,"NNP GZC Car '17WHITE', Person 'A'"
16910,2931,2169,"NNP GZC Car '1RED', Person 'B'"
13739,7242,890,"NNP GZC Car '7WHITE', Person 'A'"
10421,7961,294,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15077,1934,681,"NNP GZC Car '1PURPLE', Person 'B'"
15960,5259,801,"NNP GZC Car '3RED', Person 'B'"
15367,1968,1686,"NNP GZC Car '1PURPLE', Person 'B'"
10962,8371,803,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13140,6948,1285,"NNP GZC Car '6WHITE', Person 'B'"
17534,6269,2035,"NNP GZC Car '6RED', Person 'A'"
10608,8065,400,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10365,7920,492,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10777,8176,343,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10392,7942,316,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
14691,2443,1384,"NNP GZC Car '1PURPLE', Person 'D'"
14929,2294,1623,"NNP GZC Car '1PURPLE', Person 'D'"
10902,8281,548,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10169,7799,461,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
11500,8788,357,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13127,7040,992,"NNP GZC Car '6WHITE', Person 'B'"
14273,2217,1548,"NNP GZC Car '1PURPLE', Person 'D'"
14368,1624,1489,"NNP GZC Car '1PURPLE', Person 'A'"
10400,7946,505,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
12547,3276,1144,"NNP GZC Car '1WHITE', Person 'B'"
13753,7237,1625,"NNP GZC Car '7WHITE', Person 'A'"
14934,2190,1513,"NNP GZC Car '1PURPLE', Person 'D'"
12098,9379,1037,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14393,2299,1564,"NNP GZC Car '1PURPLE', Person 'D'"
13474,6113,1420,"NNP GZC Car '5WHITE', Person 'A'"
11963,9154,953,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10194,7814,275,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
13543,6252,1694,"NNP GZC Car '5WHITE', Person 'A'"
15239,1977,1717,"NNP GZC Car '1PURPLE', Person 'B'"
11403,8715,1503,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15669,822,1651,"NNP GZC Car '15WHITE', Person 'A'"
11191,8552,728,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15581,1008,1641,"NNP GZC Car '15WHITE', Person 'D'"
10659,8096,362,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
11885,9084,923,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12474,4920,543,"NNP GZC Car '2WHITE', Person 'A'"
12875,5503,1723,"NNP GZC Car '3WHITE', Person 'A'"
12193,3506,329,"NNP GZC Car '25PURPLE', Person 'A'"
10898,8276,551,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
13146,6975,1322,"NNP GZC Car '6WHITE', Person 'B'"
12006,9279,982,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13153,8175,389,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
15935,5170,2096,"NNP GZC Car '3RED', Person 'B'"
13099,6963,1299,"NNP GZC Car '6WHITE', Person 'B'"
17552,6713,1210,"NNP GZC Car '6RED', Person 'B'"
17022,2993,1974,"NNP GZC Car '1RED', Person 'B'"
17076,2762,1989,"NNP GZC Car '1RED', Person 'B'"
18070,4581,1865,"NNP GZC Car '2RED', Person 'C'"
11584,8856,699,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15224,1537,1550,"NNP GZC Car '1PURPLE', Person 'A'"
14649,1998,1499,"NNP GZC Car '1PURPLE', Person 'B'"
14898,1633,1510,"NNP GZC Car '1PURPLE', Person 'A'"
18010,4576,899,"NNP GZC Car '2RED', Person 'C'"
11456,8746,615,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13559,7095,1497,"NNP GZC Car '7WHITE', Person 'A'"
10431,7966,458,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
14664,1533,1694,"NNP GZC Car '1PURPLE', Person 'A'"
13108,7050,1268,"NNP GZC Car '6WHITE', Person 'B'"
13937,2250,1626,"NNP GZC Car '1PURPLE', Person 'D'"
15462,133,1998,"NNP GZC Car '11WHITE', Person 'A'"
15126,2235,1501,"NNP GZC Car '1PURPLE', Person 'D'"
17560,6419,1874,"NNP GZC Car '6RED', Person 'A'"
14734,2471,2182,"NNP GZC Car '1PURPLE', Person 'D'"
14489,5142,2125,"NNP GZC Car '3RED', Person 'A'"
13114,7054,1315,"NNP GZC Car '6WHITE', Person 'B'"
13758,6249,865,"NNP GZC Car '5WHITE', Person 'A'"
17000,2741,1504,"NNP GZC Car '1RED', Person 'B'"
14805,1812,1626,"NNP GZC Car '1PURPLE', Person 'B'"
11845,9039,909,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13261,7758,1358,"NNP GZC Car '9WHITE', Person 'A'"
14661,2449,1697,"NNP GZC Car '1PURPLE', Person 'D'"
14196,707,1971,"NNP GZC Car '14WHITE', Person 'A'"
18099,3699,1857,"NNP GZC Car '2RED', Person 'A'"
11644,8903,603,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13219,5828,575,"NNP GZC Car '4WHITE', Person 'A'"
17517,6687,1027,"NNP GZC Car '6RED', Person 'B'"
13080,6968,1290,"NNP GZC Car '6WHITE', Person 'B'"
17156,2675,1699,"NNP GZC Car '1RED', Person 'A'"
13472,6217,1401,"NNP GZC Car '5WHITE', Person 'A'"
10812,8195,369,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
12407,1323,1386,"NNP GZC Car '1BLUE', Person 'B'"
16073,5185,2104,"NNP GZC Car '3RED', Person 'B'"
10889,8266,558,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
12097,9382,1036,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16815,2898,1950,"NNP GZC Car '1RED', Person 'B'"
12331,1237,868,"NNP GZC Car '1BLUE', Person 'A'"
15516,139,1659,"NNP GZC Car '11WHITE', Person 'A'"
10843,8224,569,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
14518,5128,2149,"NNP GZC Car '3RED', Person 'A'"
14807,2478,1523,"NNP GZC Car '1PURPLE', Person 'D'"
10540,8034,351,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
15033,1891,2182,"NNP GZC Car '1PURPLE', Person 'B'"
11370,8694,454,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13121,7041,992,"NNP GZC Car '6WHITE', Person 'B'"
17989,4807,1875,"NNP GZC Car '2RED', Person 'D'"
13683,7226,1959,"NNP GZC Car '7WHITE', Person 'A'"
17349,6536,1868,"NNP GZC Car '6RED', Person 'B'"
16877,2913,1953,"NNP GZC Car '1RED', Person 'B'"
13929,8067,2014,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
16030,465,1269,"NNP GZC Car '13WHITE', Person 'A'"
18378,4591,795,"NNP GZC Car '2RED', Person 'C'"
12869,5509,2175,"NNP GZC Car '3WHITE', Person 'A'"
16702,2771,1872,"NNP GZC Car '1RED', Person 'B'"
12648,3239,1140,"NNP GZC Car '1WHITE', Person 'B'"
14099,728,1540,"NNP GZC Car '14WHITE', Person 'A'"
14050,1768,1518,"NNP GZC Car '1PURPLE', Person 'B'"
11031,8422,805,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13547,6206,1430,"NNP GZC Car '5WHITE', Person 'A'"
13325,378,1137,"NNP GZC Car '12WHITE', Person 'A'"
11609,8876,667,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10406,7950,578,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10525,8024,330,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
16745,2570,1893,"NNP GZC Car '1RED', Person 'A'"
11376,8700,614,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16089,5092,2117,"NNP GZC Car '3RED', Person 'A'"
11251,8593,750,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12146,3556,1061,"NNP GZC Car '25PURPLE', Person 'A'"
13986,2368,1496,"NNP GZC Car '1PURPLE', Person 'D'"
13973,2002,865,"NNP GZC Car '1PURPLE', Person 'B'"
11908,9118,939,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17047,2656,1972,"NNP GZC Car '1RED', Person 'A'"
12214,3502,329,"NNP GZC Car '25PURPLE', Person 'A'"
15118,1660,1622,"NNP GZC Car '1PURPLE', Person 'A'"
12133,3550,1065,"NNP GZC Car '25PURPLE', Person 'A'"
14339,1672,1516,"NNP GZC Car '1PURPLE', Person 'A'"
10402,7946,503,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
12634,3286,1205,"NNP GZC Car '1WHITE', Person 'B'"
16862,2637,1940,"NNP GZC Car '1RED', Person 'A'"
11774,9004,870,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10903,8282,547,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
15788,1646,1799,"NNP GZC Car '1PURPLE', Person 'A'"
15001,2234,1549,"NNP GZC Car '1PURPLE', Person 'D'"
12552,3263,1254,"NNP GZC Car '1WHITE', Person 'B'"
12452,4936,1103,"NNP GZC Car '2WHITE', Person 'A'"
11105,8481,1887,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15193,1857,2169,"NNP GZC Car '1PURPLE', Person 'B'"
11402,8715,610,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11354,8684,375,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
18090,4046,1875,"NNP GZC Car '2RED', Person 'B'"
14634,1982,1540,"NNP GZC Car '1PURPLE', Person 'B'"
18592,4668,1866,"NNP GZC Car '2RED', Person 'C'"
15920,5100,2161,"NNP GZC Car '3RED', Person 'A'"
10646,8092,359,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
18178,3959,871,"NNP GZC Car '2RED', Person 'A'"
15340,2204,1554,"NNP GZC Car '1PURPLE', Person 'D'"
10389,7941,282,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
14461,5237,2112,"NNP GZC Car '3RED', Person 'B'"
15819,1650,2182,"NNP GZC Car '1PURPLE', Person 'A'"
15098,1614,1608,"NNP GZC Car '1PURPLE', Person 'A'"
11700,8923,828,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15351,2249,1527,"NNP GZC Car '1PURPLE', Person 'D'"
17356,6808,2041,"NNP GZC Car '6RED', Person 'B'"
11920,9107,938,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17235,2887,455,"NNP GZC Car '1RED', Person 'B'"
10518,8021,329,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
15932,620,1839,"NNP GZC Car '13WHITE', Person 'B'"
10503,8016,334,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
15248,2220,839,"NNP GZC Car '1PURPLE', Person 'D'"
17450,6634,442,"NNP GZC Car '6RED', Person 'B'"
11816,9025,737,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13529,6219,1424,"NNP GZC Car '5WHITE', Person 'A'"
12081,9359,1044,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11107,8482,769,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11305,8648,756,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17430,6391,2038,"NNP GZC Car '6RED', Person 'A'"
11649,8514,770,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14861,2145,628,"NNP GZC Car '1PURPLE', Person 'D'"
15591,825,1655,"NNP GZC Car '15WHITE', Person 'A'"
11558,8841,646,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10950,8313,487,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
14993,2082,1567,"NNP GZC Car '1PURPLE', Person 'C'"
17174,2978,1937,"NNP GZC Car '1RED', Person 'B'"
11636,8898,609,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10633,8081,410,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
18163,4252,785,"NNP GZC Car '2RED', Person 'B'"
16748,2547,1872,"NNP GZC Car '1RED', Person 'A'"
15892,829,1651,"NNP GZC Car '15WHITE', Person 'A'"
12087,9376,1034,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13349,1230,278,"NNP GZC Car '17WHITE', Person 'C'"
18456,4285,649,"NNP GZC Car '2RED', Person 'B'"
15541,128,1823,"NNP GZC Car '11WHITE', Person 'A'"
16238,5168,2108,"NNP GZC Car '3RED', Person 'B'"
14550,2433,1542,"NNP GZC Car '1PURPLE', Person 'D'"
13495,6186,1121,"NNP GZC Car '5WHITE', Person 'A'"
10405,7949,301,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
11876,9076,927,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13770,6211,1509,"NNP GZC Car '5WHITE', Person 'A'"
12638,3449,1180,"NNP GZC Car '1WHITE', Person 'C'"
11825,9030,768,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10919,8296,469,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
14580,2093,1640,"NNP GZC Car '1PURPLE', Person 'D'"
13164,6987,1271,"NNP GZC Car '6WHITE', Person 'B'"
11760,8999,871,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12405,1323,1375,"NNP GZC Car '1BLUE', Person 'B'"
14082,1892,1484,"NNP GZC Car '1PURPLE', Person 'B'"
17175,2978,609,"NNP GZC Car '1RED', Person 'B'"
12190,3533,1051,"NNP GZC Car '25PURPLE', Person 'A'"
15056,1644,2165,"NNP GZC Car '1PURPLE', Person 'A'"
15992,463,1175,"NNP GZC Car '13WHITE', Person 'A'"
15458,164,1660,"NNP GZC Car '11WHITE', Person 'A'"
12841,5481,1178,"NNP GZC Car '3WHITE', Person 'A'"
16309,7459,1781,"NNP GZC Car '8WHITE', Person 'A'"
12147,3545,1074,"NNP GZC Car '25PURPLE', Person 'A'"
17739,6395,2032,"NNP GZC Car '6RED', Person 'A'"
15141,1647,1799,"NNP GZC Car '1PURPLE', Person 'A'"
16164,5103,1939,"NNP GZC Car '3RED', Person 'A'"
15095,1614,1562,"NNP GZC Car '1PURPLE', Person 'A'"
15266,1677,1718,"NNP GZC Car '1PURPLE', Person 'A'"
17889,4229,871,"NNP GZC Car '2RED', Person 'B'"
17557,6714,1210,"NNP GZC Car '6RED', Person 'B'"
11674,8965,1876,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10147,7789,500,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15022,1917,1553,"NNP GZC Car '1PURPLE', Person 'B'"
13070,6832,1277,"NNP GZC Car '6WHITE', Person 'B'"
12408,1389,1378,"NNP GZC Car '1BLUE', Person 'C'"
10981,8385,784,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
18129,4834,868,"NNP GZC Car '2RED', Person 'D'"
10313,7879,292,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10784,8179,346,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
17769,6635,1157,"NNP GZC Car '6RED', Person 'B'"
12003,9282,1027,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16978,2691,652,"NNP GZC Car '1RED', Person 'A'"
16539,7443,585,"NNP GZC Car '8WHITE', Person 'A'"
17291,2760,1885,"NNP GZC Car '1RED', Person 'B'"
11187,8548,747,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10468,7992,478,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
13238,7773,1356,"NNP GZC Car '9WHITE', Person 'A'"
12071,9292,1033,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10828,8208,511,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
16232,5089,2156,"NNP GZC Car '3RED', Person 'A'"
10229,7838,310,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15047,1501,1612,"NNP GZC Car '1PURPLE', Person 'A'"
10183,7807,276,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
11172,8537,807,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17328,2695,1941,"NNP GZC Car '1RED', Person 'A'"
11252,8594,744,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15225,1537,2165,"NNP GZC Car '1PURPLE', Person 'A'"
12606,3341,1840,"NNP GZC Car '1WHITE', Person 'C'"
11326,8666,725,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11699,8923,829,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15652,1011,1646,"NNP GZC Car '15WHITE', Person 'D'"
18160,3713,1857,"NNP GZC Car '2RED', Person 'A'"
10617,8070,436,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13189,7072,953,"NNP GZC Car '6WHITE', Person 'B'"
13763,6173,1396,"NNP GZC Car '5WHITE', Person 'A'"
17885,3956,1883,"NNP GZC Car '2RED', Person 'A'"
15440,127,1823,"NNP GZC Car '11WHITE', Person 'A'"
16963,3012,1965,"NNP GZC Car '1RED', Person 'B'"
10570,8046,407,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14280,1663,1697,"NNP GZC Car '1PURPLE', Person 'A'"
14354,1609,1856,"NNP GZC Car '1PURPLE', Person 'A'"
11487,8777,670,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13856,5680,485,"NNP GZC Car '4RED', Person 'A'"
16680,7451,690,"NNP GZC Car '8WHITE', Person 'A'"
12330,1296,1373,"NNP GZC Car '1BLUE', Person 'B'"
16762,2662,585,"NNP GZC Car '1RED', Person 'A'"
10241,7844,458,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
17939,4676,1882,"NNP GZC Car '2RED', Person 'C'"
11544,8830,653,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12178,3532,1051,"NNP GZC Car '25PURPLE', Person 'A'"
15348,2479,1717,"NNP GZC Car '1PURPLE', Person 'D'"
15134,1658,1495,"NNP GZC Car '1PURPLE', Person 'A'"
10885,8262,537,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
13315,392,1283,"NNP GZC Car '12WHITE', Person 'A'"
12038,9259,990,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10373,7927,485,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
13676,7327,1812,"NNP GZC Car '7WHITE', Person 'B'"
15135,1658,865,"NNP GZC Car '1PURPLE', Person 'A'"
12150,3567,305,"NNP GZC Car '25PURPLE', Person 'A'"
12737,3157,442,"NNP GZC Car '1WHITE', Person 'A'"
12116,3510,1101,"NNP GZC Car '25PURPLE', Person 'A'"
10232,7839,502,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15146,1524,1976,"NNP GZC Car '1PURPLE', Person 'A'"
16117,594,2036,"NNP GZC Car '13WHITE', Person 'B'"
15854,2358,683,"NNP GZC Car '1PURPLE', Person 'D'"
11542,8830,666,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12647,3254,1209,"NNP GZC Car '1WHITE', Person 'B'"
14795,1640,1556,"NNP GZC Car '1PURPLE', Person 'A'"
13976,2006,1686,"NNP GZC Car '1PURPLE', Person 'B'"
11383,8705,612,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14112,659,1481,"NNP GZC Car '14WHITE', Person 'A'"
10676,8106,360,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
15376,1619,1555,"NNP GZC Car '1PURPLE', Person 'A'"
15182,2363,1631,"NNP GZC Car '1PURPLE', Person 'D'"
14026,1737,612,"NNP GZC Car '1PURPLE', Person 'B'"
11853,9048,912,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17466,6325,340,"NNP GZC Car '6RED', Person 'A'"
14058,1652,2165,"NNP GZC Car '1PURPLE', Person 'A'"
10547,8040,370,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14345,1963,1555,"NNP GZC Car '1PURPLE', Person 'B'"
10293,7866,284,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
14399,2278,1532,"NNP GZC Car '1PURPLE', Person 'D'"
16316,7503,716,"NNP GZC Car '8WHITE', Person 'A'"
13268,391,1758,"NNP GZC Car '12WHITE', Person 'A'"
14895,2384,1596,"NNP GZC Car '1PURPLE', Person 'D'"
11552,8836,706,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13428,61,1660,"NNP GZC Car '10WHITE', Person 'A'"
14215,697,542,"NNP GZC Car '14WHITE', Person 'A'"
11486,8776,670,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15018,1749,1491,"NNP GZC Car '1PURPLE', Person 'B'"
15306,1659,1384,"NNP GZC Car '1PURPLE', Person 'A'"
12601,3145,1178,"NNP GZC Car '1WHITE', Person 'A'"
14020,2383,1542,"NNP GZC Car '1PURPLE', Person 'D'"
12001,9284,985,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17657,6259,2019,"NNP GZC Car '6RED', Person 'A'"
10574,8048,366,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
11881,9080,926,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
